user_id,parent_asin,rating,timestamp
AF7LR3XKT6FWIBOXVZXF5BXWCSGA,B004GVZUUY,5.0,1672426498981
AHZQY7HYYR63IEFLT2DMA7NO6YLQ,B00005N7Q1,5.0,1472868990000
AHENHO266XQFMLOAIBBYJI4PR7LQ,B00Y05PQLO,5.0,1445658902000
AGPRMKMP4KPM2HBVLEK3D3WDYJLQ,B07DRWHT3P,5.0,1578263555289
AF7NRQAG2ZR4DJLMREIW5SPJRP6Q,B01N702LLM,5.0,1566251111023
AF7NRQAG2ZR4DJLMREIW5SPJRP6Q,B004GVZUU4,5.0,1566700130725
AEFZQRVPJIVSK6KEJYF4IAYHOXRA,B00005NIOH,5.0,1354759872000
AHSSOGUYT2SCOMOBRZEXDEVDNZAA,B0037STB02,5.0,1269664558000
AHSSOGUYT2SCOMOBRZEXDEVDNZAA,B00026E9XG,4.0,1269666846000
AFYWQ7YHELTFYYUDUEQZNDWILI3A,B00006KVWD,5.0,1076636968000
AGT4XC5DEMAJCPFLSA6US77WIWDQ,B00005N7Q1,5.0,1338388477000
AGGE662D2QMXBQM6AI3NCIBXJJTA,B002PXW24C,5.0,1454953672000
AFCJPCPUU2UWUF44OKJQL64YIDOA,B002GCU2S0,4.0,1473543733000
AGKAFFPFIXC53SURG7OG2IKOGAAQ,B003UCULCM,1.0,1293519766000
AGKAFFPFIXC53SURG7OG2IKOGAAQ,B00026EFR6,1.0,1293750840000
AFGA6TY4MOIXNIMNMMZ7DEQZXRXQ,B000062XRV,5.0,1400475986000
AFGA6TY4MOIXNIMNMMZ7DEQZXRXQ,B003N3QRF8,2.0,1434498837000
AFGA6TY4MOIXNIMNMMZ7DEQZXRXQ,B002PXW1IE,4.0,1561182680651
AFGENAKK3T3XJPV4PCRNQ5OFBFEQ,B00Y05PFX8,4.0,1466387921000
AG72JTXLQ22RYNGICAUAYC2DP4VQ,B00008GT3F,5.0,1586499958194
AG72JTXLQ22RYNGICAUAYC2DP4VQ,B00005NIPH,5.0,1586500078180
AELEBXAIQNCJHNJXI2F4GNTTFVDQ,B01N35UMQV,5.0,1569268589417
AELEBXAIQNCJHNJXI2F4GNTTFVDQ,B0061SHL02,5.0,1569268628192
AFFGA4KR73NDOM5VAV3VZRQGGVXQ,B00Y05PR68,5.0,1480105735000
AEZIZUHIVJZGAEFOTUFE4QMEDRLA,B0061SHL02,5.0,1595398989876
AFROPJMD6HLBAMCVONCMBBB4XK3Q,B01N702LLM,5.0,1497082166134
AHU4RDQ4B4M23UXETQWOLZEDTHIQ,B002PXVZW2,5.0,1472414257000
AFSTNYKQGBSEFNPT27ML76WDU6NQ,B001THPA58,5.0,1446351142000
AHMJZUDPXT6QWT3CJFVCRW55KKRA,B076BJMG4C,3.0,1629216699209
AE62AOPOULGSXKYOPH2K2D63NS3A,B002PXVYEQ,3.0,1418485782000
AGIGEXTJPJABNHVICBLKNUFUDZDA,B002PXW0EO,5.0,1545797727985
AHK5P3VAHTZ77NWQMDSQVYOIZBUQ,B000LXS9PE,4.0,1418748056000
AHAX2MLRN7E45YDUZABSLLO6GPAQ,B0029XHGVC,5.0,1563069804914
AGTF63M7VNGCHL6BNDCSM2BSCACQ,B002PXW1R0,5.0,1578017820278
AEDQTZ3NRARDN4TAJO6DLKE3RMLQ,B001THPA26,1.0,1618938871079
AGR7STCNTV2SG37KG5GW7LFPSADQ,B003N3QRFI,5.0,1418601478000
AE4AYX5IOVJX4BC37CZU3E4RHJBA,B001THPA1C,5.0,1409081473000
AE4AYX5IOVJX4BC37CZU3E4RHJBA,B002CT515Q,5.0,1409159103000
AE4AYX5IOVJX4BC37CZU3E4RHJBA,B001THPA26,5.0,1409159150000
AE4AYX5IOVJX4BC37CZU3E4RHJBA,B002PXVYGO,5.0,1409159254000
AE4NGQJF5L7FDHIHMSLXUCZC75XQ,B000310L82,5.0,1284211076000
AHQ2KVHRRCYJZSRYS3VRRQEQNETQ,B00I2Y9AU2,3.0,1547862588130
AFN336C5EM4D23LUYLUPW6KUY33Q,B00007AZRW,5.0,1636922716006
AFN336C5EM4D23LUYLUPW6KUY33Q,B002PXVYBE,5.0,1665085490527
AG5J4WHBKKYMM5LNFH6332IKJSXA,B002PXVYO6,5.0,1427001608000
AEEVMWS6MOB53TMSQSKF2MZ7WFSQ,B00HG1BP3M,4.0,1434569297000
AFSTRYU27LTC2RAIAPHIM6YKMIYQ,B0037STB02,5.0,1326464273000
AEUSNPMOIYRNPJV67ZR3ZPQ6RLVQ,B002PXVYEQ,5.0,1298047959000
AFKP4YXGHCLNTJR6M2W3AKSQE4BA,B000I0RKX2,5.0,1515524087716
AGZX6SI2NKKFVVY54PBI7WASE37A,B001THPA3U,3.0,1661291211434
AEMGPWC7Z2E57RIZL2VUABPKG3GA,B000XXDJ84,5.0,1244998386000
AEQ7Z562ZFJRUYSWJZKZATT7B7SA,B01LZ307TD,5.0,1477170019000
AGXNTFM7DMPVUSUQCMD6FJ674MKQ,B01N702LLM,5.0,1552857685462
AFCEEWYR5FKZ4R6RE4DSBLDM2F2A,B01LZ307TD,5.0,1485557741000
AEVHU4VV53OXFMDUJDMIOFB7VA7Q,B0032KHQTS,5.0,1470789261000
AEVHU4VV53OXFMDUJDMIOFB7VA7Q,B002PXVYQY,2.0,1482197400000
AGQEEXCPM3RS4NLVBJAWV4KFL3IQ,B002PXW1R0,1.0,1642811927487
AFCFQLWLAECAPYRF2JYQG5VZTG5Q,B00006LKH1,3.0,1339721776000
AFLQASTQNV3KYCGOUGVOC5UEXXWQ,B0001IOZWK,5.0,1573184645875
AEJPZVZFIYFRQEGQSQ32CWY3M6HA,B000071GCI,5.0,1355409507000
AHREZLBGELGWUDJZTNHANGU7A7HQ,B00005R8C1,4.0,1409351884000
AHREZLBGELGWUDJZTNHANGU7A7HQ,B00005UQ67,4.0,1409351907000
AHREZLBGELGWUDJZTNHANGU7A7HQ,B00007AXX1,4.0,1409351933000
AGNHJKGUJJA2CRGQS3FMPKJQONOQ,B001THPA3U,5.0,1579133159311
AGNHJKGUJJA2CRGQS3FMPKJQONOQ,B002PXW1IE,5.0,1579133214164
AHGGUV55HGW2DXCQBLHCLEF4X2TA,B002V0CJL0,1.0,1640917872930
AFIWLQ5EWIHHYSVPODDIUBVGGPZA,B00006LBBH,5.0,1456839683000
AFRVTCD25DCHPOWSPFBMVIZ65PTQ,B004GVZUUY,5.0,1469604810000
AHKR6YUOXIYAO35A34Q43QMUYCBQ,B000066T09,5.0,1377824119000
AHKR6YUOXIYAO35A34Q43QMUYCBQ,B00006KL9U,1.0,1379034917000
AF6EIDGG2P7JH2EHBJIJM5UHVISQ,B00007B9K5,5.0,1422902937000
AEL2YXX6IHWD2LPNKF4UT47MFWTQ,B000071GYQ,4.0,1153691895000
AEK2FNH2X2NIOI3VFSPNF3YM7CQQ,B002PXVYYQ,5.0,1637545066703
AFY5KWD4ILGCEEBKQ6WKZKX4BB7A,B00005R8BL,5.0,1418435294000
AGV5CUJNEDZXJICRKNBI6QKYJ2OQ,B002PXVYVE,1.0,1655302871812
AHAKWLRNIMC365OKEGSE6JMYY3CA,B000K0YFU6,5.0,1264628288000
AH3DVQJHZSCOJIWWBO7LHKOBPL6Q,B01NC0HA24,3.0,1493856173000
AH2MCXKORTNOKRK6UTPZ722NKEJQ,B00006LKH1,4.0,1491349744000
AHVG5GX56L2IITYF456IL2EMRL7Q,B01M1OOLPK,5.0,1491340079000
AFZT3GJICDDIPP6Y5UZ2PTJES6WQ,B00005N7TL,5.0,1266164400000
AEZYGXUBZWKSIYGFVTJGYVTMBJKA,B001THPA4O,1.0,1287921107000
AHRSPDRQRKSDKNKKAQ5L6NA4FD2Q,B003N3QRFI,4.0,1468532692000
AHRSPDRQRKSDKNKKAQ5L6NA4FD2Q,B004GVZUUE,4.0,1470185647000
AFRDPSXGFVD7UJNGD35KF3VJYPZA,B004GVZUUY,4.0,1565394086460
AFRDPSXGFVD7UJNGD35KF3VJYPZA,B002PXVYEQ,4.0,1565394155072
AFA6ULZT4HY3AIHK2FCYUIG57YTA,B002PXW1NY,3.0,1389280137000
AFA6ULZT4HY3AIHK2FCYUIG57YTA,B002PXW06C,4.0,1389280395000
AFA6ULZT4HY3AIHK2FCYUIG57YTA,B00006KXX2,2.0,1389281295000
AESWJ5V764T3YM2KTSYQ5HYBS47Q,B000G6DK5U,5.0,1442067159000
AGBBCGWHM6GNKAUHGCNTN6BQRKJQ,B005UGNKAG,1.0,1587076296804
AGO6OOUNCFS6N7PS56BOMATB37XA,B002PXW1IE,5.0,1622848981809
AHV5MLZWSEQZT4WPBAVNPB65EITA,B00005R8BL,5.0,1383789425000
AHRFMANLAIX763VKHF5TV2NJEYHQ,B002PXW06C,4.0,1517455014462
AEIDZONBRAPXDMBZMKBJLLRCQIWQ,B002PXVYVE,3.0,1483491283000
AEIDZONBRAPXDMBZMKBJLLRCQIWQ,B01IA73GWS,5.0,1483491331000
AG3GDHQ7C4GM26KCUNJZSBLM6ZEA,B002PXW0TE,1.0,1311163926000
AEHQRELIJEZAGYXFKVM6ZWBMN3XA,B002CT515Q,5.0,1572677818975
AHBKMOPHSCMEINIAWMGERENS6IWA,B00D8GWHXG,5.0,1404856941000
AFQFNYB4GXY65OH5AZIHPWE33WHA,B00F418D7W,5.0,1404056242000
AGUXOIUQ6P4FQLOENCRU3KWHTCPA,B004GVZUUY,5.0,1535053300763
AGUXOIUQ6P4FQLOENCRU3KWHTCPA,B001THPA1C,5.0,1574202313664
AF5YAXU57BFRFFYFZBN3WKECXEHA,B002PXW0EO,5.0,1578359838214
AF5YAXU57BFRFFYFZBN3WKECXEHA,B002PXW1IE,5.0,1582168263359
AHZL6D2ILFLFYF7636NHAODJTGMQ,B002PXVYSC,1.0,1600034371220
AFZTIFYJ2CXN4UZ7C3W7LUHXIH7A,B002PXW1IE,5.0,1456632459000
AHN3EU4O7IMI7DE5WCP6EGYTP4AQ,B013IU6X9A,2.0,1472252592000
AHPZTP2F5LIJYL2D2Q72XTFQ2MQQ,B002PXVYRS,5.0,1461100719000
AEHQCAL2BYZW2O723PSIW6IYKZEA,B0000CCYC7,1.0,1242101903000
AG3TXTZ6Q2GUVFOTQMGDKROL2P4A,B002PXW0EO,2.0,1571515227986
AGQJHUFWYWBHRAENCMOQOUKU3TZA,B0131GIVV4,5.0,1446837034000
AHS2B3P3PDHOPASBACFM3X4LATOQ,B00PE3SN48,5.0,1462202958000
AHS2B3P3PDHOPASBACFM3X4LATOQ,B0061SHKQ2,5.0,1482516676000
AFXTE5FQQ77LGYWI72XKFFGAR6VQ,B0089FUF6W,1.0,1607123174517
AFKYSI6TIMNSG6XHXUOYVZQYW6AA,B06XJD2FN5,5.0,1516618404921
AGYEI5OYF42OGJLUVKRZQFIII5BQ,B06XQ87WMZ,5.0,1501535294597
AEVNBCFWVFGQHWCTLBQCF56A7HNA,B0089FUF6W,1.0,1662045621144
AE2PVCEN6PORUDSCVOBJ76UM7ZLQ,B001THPA3K,1.0,1586379598882
AG7W2DN6KGKJO5YSFCKQKGITKLUQ,B00005NIOH,5.0,1405795662000
AEATS3SIIP2OTQBJ4LHYHQOG3I4Q,B001U5SPHO,1.0,1616290315606
AGS6QADXVKBHYG3PAHRPJRCB4SLQ,B0045VPFDW,5.0,1427650938000
AGBX7Q6CMLFUOPBXIMQ7GOSLBO3A,B00005N7PH,5.0,1358436994000
AH6QP5QOQDUWQPPHQIL5W2YPYQCQ,B00006KYZ9,5.0,1093208140000
AFFK7AZ6H7YKUUAFJSUJGMQZSTOQ,B001THPA3A,5.0,1639068553593
AENM6ZEAFTBNO2IKNDF3WWS47VWQ,B001U5SPHO,5.0,1411315639000
AHWOPM75KANCSVMAWYJUWEL4WAZQ,B000063XJL,2.0,1103565072000
AH5HMY6JKL262CVLOMMNDOSX5GHA,B00007AZWJ,5.0,1401094369000
AEBRJ2JJ2EBCLYAK7FIOO4VWYLLQ,B00005NIOR,5.0,1460573816000
AEBRJ2JJ2EBCLYAK7FIOO4VWYLLQ,B00006LB2B,4.0,1460576411000
AE4AEZZ2IQKRLQ6JJH2DT2FOVARQ,B00005NIN0,3.0,1107214295000
AFLFS5JACNBSW56N2I3TFA6BRKKQ,B00006K34D,5.0,1497371468433
AEQXLOX57K32ZF7FQFZEWWEJYKWA,B000PUAI3O,5.0,1390264642000
AE4NYBW3FLXNS5V7AZC4VRLTMOUA,B00005NIOH,5.0,1498564180144
AGIESZHQBTL5NJXTNXTF2POLJC5A,B01BJ902IU,5.0,1660335889842
AGJWPF4EQOEQAMYP77AJRS7SXJFQ,B00ATQ6FPY,4.0,1377559713000
AG636WQQXLA4PSBXE7V3JAV4HWGQ,B002BFZ9MQ,5.0,1420735311000
AHZ7HX4QZUCEYHAP2B5AEJKEO3QQ,B00006K4AO,5.0,1217643790000
AGKTJDMRC6DGL4QRUHAAFQZMV3LA,B002EDTNXQ,1.0,1320610072000
AEWKWJ7ZBYXSV6O4YUJAYKB25SZA,B007Q4WWLI,5.0,1450123476000
AEZOUFNIHD266CAUOVSEFI7V7SIA,B00005NION,4.0,1470681204000
AGRAC3LHHH7VUIFJAHW2S32MIETQ,B005NCTK56,4.0,1582209053257
AGRAC3LHHH7VUIFJAHW2S32MIETQ,B07HSK3838,5.0,1597156432782
AHZ7AMCFO2KXYIKDJZ6XN232HLNQ,B002PXW26A,1.0,1436898307000
AGIOLDGLOKIWQJA4X4QAPVKVEZDQ,B0061SHKQ2,5.0,1578933530330
AHMYLS7KTP3UP2ATZ4PVNPUANPTQ,B0000AFQRG,5.0,1501717822835
AEHXRAYKNT4OOWNV5543R5OHQZKA,B00005NIO6,1.0,1586875077252
AFJRNW4H3HREO6LHXSYIVZQISQJA,B000060MIH,1.0,1576631156965
AFV7XZKBPBJUFPZURBIKJYC7WTMQ,B001THPA4O,1.0,1465423212000
AF7MX2M4SWJKZDPUNWCLZL4O5QLQ,B001THPA58,2.0,1507066151424
AFDOG5WAEW4MOASEUSTOPB5ZSTVA,B0039L2QLS,5.0,1495482088000
AEC6BHKCGJCASOIHC46TCVSATJKQ,B00005NIRE,3.0,1558454271957
AGNANWSHDP233QGCS53EB54CIGVQ,B000FTJ7JQ,1.0,1176330099000
AFYCEUKY52QLDH3HUHZT3GSGLEUA,B001THPA26,5.0,1544968610523
AGHGQH3YS4SOXHQVNME4GNOBR63Q,B00006FXOV,5.0,1419270933000
AFSRUISHUK2I6PTXU65TEQDBATCQ,B004GVZUUY,3.0,1496274412000
AEKN5N5BSE6I7XYROLWG7DE53R2Q,B00005NIOZ,5.0,1466344607000
AEKN5N5BSE6I7XYROLWG7DE53R2Q,B001THPA1C,5.0,1466344879000
AHTSPPZZ4CXGY32LCMIPOYX4WBJQ,B001THPA1C,5.0,1554240902011
AHTSPPZZ4CXGY32LCMIPOYX4WBJQ,B06WVLDCWK,5.0,1554240945352
AEGT7B4TAWUM27RD5VDZGXXCYMAA,B003N3QRFI,5.0,1583983253216
AFROFM6Y7RDOBGWNGLQNLOS3VKVQ,B07DKSJ7J7,5.0,1573032190800
AHIJZFY2TZ2NX34C4Z4EGOJ2OZAQ,B004GVZUUY,5.0,1553619359113
AFG4MSRKGNI2PHOGER3QMWF4H5ZA,B00008GT3F,5.0,1290535004000
AEJYBF2AOIHDFMMI64QWB2U7N6IQ,B001THPA1M,5.0,1554758009330
AGWZ4AKXAEYEAUXFKJHK7UWFSTIA,B002PXW0EO,1.0,1591768536912
AHD2VNQRH62HUCXIVKHGOXXVAO6A,B002PXVZW2,4.0,1323455343000
AHAH5CZQ3NTY76UOF63HHZTGCGLQ,B00005N7SL,1.0,1277231362000
AHKVAHQWQSJFOGSPL44OSKPDU3SQ,B002CT512O,1.0,1416229386000
AHKVAHQWQSJFOGSPL44OSKPDU3SQ,B002CT51EM,1.0,1416229480000
AHKVAHQWQSJFOGSPL44OSKPDU3SQ,B002CT515Q,1.0,1416229618000
AEJGSBYNDML6SP6D54744WIQUOIQ,B0195OEEF8,5.0,1557007089179
AEM6WHKLF5EVPVF3QG477WXOOZ2Q,B00005NIOH,5.0,1418678954000
AHLDWCKJGFD6LLSBYE2WBWUL2UVQ,B002CT515Q,3.0,1460860485000
AENKPGDCYKB2KREIXAQV3VNPCTOQ,B00005R8BR,5.0,1274643266000
AHISSV2X6YPZ5PPSDHT7O6FLFYAQ,B00TRFWYKI,5.0,1487900617000
AHYYWW3IV6W5LXVAU2BHU3YZQZOA,B00HG1BOZG,2.0,1398022358000
AGKOXCD4TOM5MGDG5SFNQBTVVOOA,B007Q1M38I,5.0,1533767329076
AGKOXCD4TOM5MGDG5SFNQBTVVOOA,B002V0CJL0,5.0,1536362007092
AEG2OL5RTS4AKWK63W4REFM27ZZQ,B06XWB4X41,3.0,1533483065766
AEJBVIMSOEMW76DGHV3QK4KWHR5Q,B001THPA58,5.0,1542049181530
AHZVWSFUFSIHY2JASKMFVBCBHTCQ,B001UJE7J0,5.0,1554228278727
AG3LOYTAZYTM6CMH57J7D4QXEQGQ,B00008GT1Z,5.0,1231279419000
AEUN67QM6RLQ4ICM5PK6XO4IUNAQ,B004GVZUUY,5.0,1553579758107
AHSJGYV4YYQYFTNULBSTULRVWXBA,B003N3QRF8,2.0,1395248566000
AE7W6RNYKVPLVDCSAB5BFSC7DUAA,B00HZU2SCQ,5.0,1483810691000
AFOPUURIJCMHIB62ZF67VX2RDARQ,B003N3QRF8,1.0,1362852480000
AFOPUURIJCMHIB62ZF67VX2RDARQ,B004GVZUTU,5.0,1459195918000
AGJONLB3JPVAQ5HS3UPWI64252NA,B00J49YVVW,5.0,1476404493000
AEKDDH4RFIOWAGHJ7M2VD5KLHSUQ,B002PXVZW2,5.0,1471462871000
AFTLTBRDH27WZAIRHBYMNBFVDMDA,B007Q4WWLI,5.0,1403121676000
AER36FPF7SB32RNNZUO6J4WFSAVQ,B00005R8BR,2.0,1356559036000
AFCPRUEBPFUMUJ7BGYZNHC4ZLDZQ,B001THPA1M,5.0,1574211837689
AFCPRUEBPFUMUJ7BGYZNHC4ZLDZQ,B001THPA44,5.0,1574211861148
AET54YPAO7VUCIBTTHD3YDPUM6PQ,B00005NIOH,3.0,1369831897000
AENUFV5JD7QTYKD6FBBFTVVIAUUA,B0160CORYG,5.0,1632787286125
AFU5YC527Y2RQVCY46N534FLADSQ,B002PXW1IE,5.0,1616439329305
AGPECYXKJ3BGAK7BWANCO5UBWRWQ,B001THPA58,4.0,1364832599000
AEQXL3W4W4LJDU6LZ2LXVTWLW5VQ,B01N35UMQV,1.0,1568146432788
AHZXC7E3B66FLVNXQYM5X7L6DJXQ,B001THPA58,5.0,1541178131011
AGUXLKQSOSHDJBF4UDUISDZES4MQ,B01HQT2HHQ,5.0,1659559263585
AHARJCIG2DHK37NYIEWR45VFCABQ,B0046Z4NEE,3.0,1535148456575
AHYOC34LIS66VZ2F2JDTLZO6GYLA,B00005N7T5,5.0,1231850062000
AF5WW3LHHETMJ6VOLREZ53IPNMWA,B001LJGVM0,5.0,1237429624000
AHVCBT5P3JMDK43QXMR4Q43NKXUA,B002PXVYRS,4.0,1487116886000
AFMGZA54WO62F4TMWIJXQCUZZ5DQ,B008ENNVEC,1.0,1482972724000
AELG3FETTQ5FSBXR5GUGTQDJLDEQ,B0029XHGVC,5.0,1565346637135
AHLPNQ3KFXQ72Z3PL6ZTOULLQZDQ,B00Y05PFZ6,5.0,1446217473000
AFRARROCBVTB6NHJ36KPO7U2PHCA,B002PXVYEQ,5.0,1560743334214
AFUC65MA7Y7F22GT2NSKA5XQEVMA,B00005N7PT,5.0,1516056449911
AFUC65MA7Y7F22GT2NSKA5XQEVMA,B002CT515Q,5.0,1516056766147
AHUCCJRTVRPPCW6677P33F6DLQLA,B002CT513S,5.0,1522492722073
AFV4BNJDN65HG2FCUPWBB4BAI2TA,B000U5IQ2Y,4.0,1278319785000
AFQWKA4L5NYAFXRZTQU2MINGH6CA,B00007I0M1,5.0,1555694890406
AH3FK4KWFYFLGFFI5WT46SXYM5DQ,B002PXVYEQ,4.0,1618222451165
AEBSKDTWRSXF57D3I7IDRNEEO3OQ,B007Q4WWLI,5.0,1369067732000
AGMYSS6J3F2DUMMVXODQO4B2TM7A,B003N3QRF8,1.0,1356132466000
AFGBE75XLHKBV4KKLKXAZH6GTW5A,B00006KT6I,5.0,1513473979519
AGVCVG6GLQNLMJKXE4AXFQL4OJMQ,B002PXVYE6,5.0,1538003871596
AETHEEBGRGLJDJLKIB5OXORZRUBA,B00PE3SNLG,2.0,1458330624000
AHJGD24IZPPHB3H32QUQQYOCUAQQ,B00P0775QK,5.0,1426374904000
AHJGD24IZPPHB3H32QUQQYOCUAQQ,B004GVZUTU,5.0,1638470353929
AE47VV7CZQTZL2DBTB4KWXUQ5M5A,B000UHI61I,1.0,1589325987456
AEHB3DIN336J3FHQ55VIGCD7XU5Q,B00005NIOO,2.0,1281815520000
AEZ6KSW3XTF6T457DG7D3GGIALKQ,B003I7HS3Y,5.0,1320602478000
AFRJGEVXCLRPERY5JGRCU4WO2OXQ,B00006KTS1,5.0,1466099843000
AGJ6CIQCKVXKXUDG4457V5TU27JA,B001THPA58,2.0,1400712638000
AF4TATVLCFPQRIYYPSUKRWUMPUYQ,B002VB3X96,5.0,1620493734496
AHBOZFN7V2FVD5YHFJUHMRTZMDLA,B000063XJL,5.0,1307131585000
AFV6632HFBZPSQHKHCLQMMQ5BNQQ,B0058K4RA6,5.0,1548376500649
AEEG3DGM73PQCOGBT6DD4M2E64AQ,B00005N7SM,5.0,1358897447000
AEL7I6NXASPJVPXIFGTEXWS757SQ,B00005NINU,4.0,1377968329000
AGXMPRHWSW5WYTPEPSIPZQNBVEHA,B000W3MB5M,5.0,1245172379000
AGKFKNDHR7A3ATXALJIVE6UWVQ2Q,B00O3M8TBS,5.0,1533072586401
AFVG2A4U43ZTZOVOPDCDL7EMB3OA,B0000A8YW4,5.0,1371846345000
AE5Y4A6REXEPXYJ4P7UZ2WOFGTEQ,B07QF2GG9L,5.0,1675468705048
AEBGB7X34UI5JZXXV2X3EEUK6GXA,B002V0CJL0,3.0,1371465237000
AG3YS3RMGIP2KOIFWVD525EJSEAA,B004GVZUU4,5.0,1538942491961
AG3YS3RMGIP2KOIFWVD525EJSEAA,B0061SHL48,5.0,1538942533239
AFHCCYDU4FFUM6DBPLSVOONJVWAQ,B002PXVYO6,5.0,1602226126885
AHAIKN2Q5EVWMGG3QSRMATZJQVUQ,B002CT512O,5.0,1334068300000
AHAIKN2Q5EVWMGG3QSRMATZJQVUQ,B002CT51EM,5.0,1334068378000
AHF46ZQS2A2YN2BVZPOQJOVVC5JQ,B001VNS890,1.0,1271470893000
AHXSTRVASD2UCVHASRZNI5U25X2A,B00006FXOO,5.0,1266001998000
AHB4G6LJJAC7IH6P5C2ROJOMNTWA,B00006K5Z6,5.0,1487336982000
AHA6FXMXCPMCXBLAH2HR6PVAADGA,B001THPA58,5.0,1533688095880
AEF4NWVJ4WDH3MUECZ2RUISADJWQ,B001THPA58,5.0,1583986545727
AHKHLEL7DIODCI32HHP3YOJEBC6Q,B002PXW1IE,5.0,1470286413000
AEAAGM2WNHTCZY3BZPFWKTHFERZQ,B000063XJL,5.0,1593985316274
AGERULPELBHW77ZZHF7VNWBX4Q2A,B00008IHFC,5.0,1462662183000
AGERULPELBHW77ZZHF7VNWBX4Q2A,B000063XJL,5.0,1462662246000
AGAIXE36ETVF67SX5TZ54CPQXUSA,B00007AZRH,4.0,1595091389306
AFJBCIDY52BFKDVIFSXHHFBQV4CA,B003K195WA,4.0,1354206255000
AE4HU72MWE6GJANIAEDAGB5A76CA,B00KRPPEWW,5.0,1610485664024
AEUIPXFCK4AFYMBYR2TE7T7C2L3A,B001THPA58,5.0,1585336055733
AH7PCHLSQ7KJXU4Y7ZAEGUNW72IQ,B001THPA4Y,1.0,1548517812154
AGGF2MMC26GXHVYBY2YENPOGUOGA,B00007B9EC,1.0,1512931881013
AG4GQPKUV36IIMT7MVBXWRPX2BVQ,B003N3QRF8,5.0,1635435830580
AEAHXH4R2ZHWD4LWA3LPVN3YKPXQ,B002CT515Q,5.0,1507067123395
AH4AFOBYQIYNM2FYFRMPEERX3VQQ,B00PC76P8W,4.0,1424534573000
AFIZVOFUPIBFUKYFWCYLTNJNCEXQ,B00005N7UC,5.0,1233691282000
AHNVTBOOWTZUACA2APYLKW6YIIGQ,B01N35UMQV,5.0,1549044119413
AGENKE4D2SCITEU3JVTKJSB26OUQ,B0012C1O8C,2.0,1351437578000
AF2VCVDC3JMHLYSA47VXB446GFBQ,B005EI3V40,2.0,1648935047159
AGRWUX765JJEJCAUJI633MOEGVXA,B003I7HS5M,3.0,1544659590183
AEXURJ4MZE6QS7TGJHRFMOXFAQNA,B002BFZ9NA,3.0,1551160215018
AE7MIVKKIIGIOTKSGYCYAJ5UE7QA,B079PDGJQH,5.0,1617099431925
AECYVZ6DJSSCM3DIRTAWIFIAPQJQ,B003I7HS5M,5.0,1463720696000
AHE6TLN3WWKEPFRRCK3LO7TSX7GA,B002PXVYQY,5.0,1556650354497
AGVMOGUDLTBXYPEIYAI2ZGDYLXBQ,B00015UYBO,5.0,1502929803211
AFHMHZHT2MDR3DVIJ3XLA4UVSM2A,B001EIQ1EG,1.0,1556292336148
AE6Y5ETGTQNUQLD3DTR6RUMVRB5A,B000063XJL,4.0,1546274381461
AE6Y5ETGTQNUQLD3DTR6RUMVRB5A,B002PXVY8W,5.0,1582665948624
AE6Y5ETGTQNUQLD3DTR6RUMVRB5A,B00005NIOH,5.0,1582665973040
AFBM6CCTWJLKUQ5M6N54JKVZP5AQ,B004GVZUUE,5.0,1474553805000
AHLK6E3E5ZR3PMUZHRN7IZJ3C7JA,B003N3QRFI,3.0,1458195289000
AEN3C5GXL7REBRWQ7LUMZN6NJRMA,B01N702LLM,3.0,1519786374705
AGSKANFTPNBYAR3BKYER2J5KZYAA,B003N3QRF8,5.0,1444611631000
AEGDOUZ3TVQ2DHUMEATCTQKO7F2Q,B00005NIOH,5.0,1485323646000
AFFBX3W77AE63STVFVSNTZ75JS3A,B002CT515Q,4.0,1465129846000
AH7H25YEIWYWS63AUWCDSBJUOICA,B01I9FTY9U,5.0,1472046755000
AEM4YABAFN5PKXF6DWORKUVERXKQ,B003N3QRF8,5.0,1505487228554
AHV3QJMVGRLOWVPQXUVGGODEKDLA,B002PXVYZA,4.0,1078373966000
AHV3QJMVGRLOWVPQXUVGGODEKDLA,B00005Q7DL,1.0,1087054074000
AED6DFC5SP2YREYZBOS2TVIFUYDA,B00005N7SC,5.0,1433016657000
AFJ3IV4466W26AQOPJLOBX6TUY4A,B000063XJL,1.0,1550089213054
AFCPCCNAH2KBNUSXEOASZJ5IPDSQ,B0117QQMBG,5.0,1467038098000
AGEOTBHRLKZ7QVUBD5NXHENCZN7Q,B00J6WZU58,5.0,1464195685000
AGSCRNPLCVUMDZNPBTI5IGMYJVJQ,B007Q4WWLI,3.0,1398430133000
AEDHOY3LFZXYB2XDISJC3WEC77RQ,B01DPP7H5W,5.0,1552009930831
AEH2THOTHNB4K6P5EBEO2TWIKBGQ,B00009MQ5C,5.0,1457389547000
AFPABMN2557IXXINOXFJNXNLVTZQ,B001BKE2MU,5.0,1420998153000
AHNBG4KFVJH7KXQPIUMAH7QH2CGQ,B002PXVYUU,5.0,1518885899843
AHNBG4KFVJH7KXQPIUMAH7QH2CGQ,B00007B2N1,5.0,1518886102404
AGG7OLXWXNNN6SZI3RXQO7ZC2CVA,B01N35UMQV,5.0,1613434320624
AFQTJSTBTRPT7JBF2KBZGSQP7C5A,B00006K32H,5.0,1492454994000
AEZW2XQPB5K5VPYGV2Z4JDKRDUAQ,B00J49YVVW,5.0,1593547566260
